"genome","Occupancy","Mean_Relative_Abundance"
"Sg_CRR933424_bin.5",17.5824175824176,0.0479783883083717
"Sg_CRR933424_bin.50",4.3956043956044,0.00171120678590977
"Sg_CRR933424_bin.51",2.1978021978022,0.00183287252119536
"Sg_CRR933424_bin.52",4.3956043956044,0.00147811248625791
"Sg_CRR933424_bin.54",3.2967032967033,0.00513514055435188
"Sg_CRR933424_bin.55",1.0989010989011,0.000254960866147979
"Sg_CRR933424_bin.56",2.1978021978022,0.00101825478690344
"Sg_CRR933424_bin.58",2.1978021978022,0.000725277063817942
"Sg_CRR933424_bin.59",7.69230769230769,0.00629376491897594
"Sg_CRR933424_bin.6",3.2967032967033,0.00136288293627931
"Sg_CRR933424_bin.60",14.2857142857143,0.0390873706824177
"Sg_CRR933424_bin.61",2.1978021978022,0.000790909386704593
"Sg_CRR933424_bin.62",2.1978021978022,0.000748725997975034
"Sg_CRR933424_bin.63",4.3956043956044,0.00542413927241984
"Sg_CRR933424_bin.64",7.69230769230769,0.00986945914923184
"Sg_CRR933424_bin.65",2.1978021978022,0.00345169580991672
"Sg_CRR933424_bin.66",5.49450549450549,0.00657762358639901
"Sg_CRR933424_bin.67",3.2967032967033,0.00218629183578567
"Sg_CRR933424_bin.68",5.49450549450549,0.0239362266726978
"Sg_CRR933424_bin.70",23.0769230769231,0.0409314088763941
"Sg_CRR933424_bin.72",7.69230769230769,0.0168023298553939
"Sg_CRR933424_bin.73",3.2967032967033,0.00726699433479201
"Sg_CRR933424_bin.74",6.59340659340659,0.00245513549356768
"Sg_CRR933424_bin.75",8.79120879120879,0.00349117932372548
"Sg_CRR933424_bin.76",2.1978021978022,0.000662907779006508
"Sg_CRR933424_bin.77",4.3956043956044,0.000655846161550597
"Sg_CRR933424_bin.78",3.2967032967033,0.00689866691143648
"Sg_CRR933424_bin.80",1.0989010989011,0.000630987235189504
"Sg_CRR933424_bin.81",2.1978021978022,0.00172235824130513
"Sg_CRR933424_bin.82",5.49450549450549,0.0400601561045883
"Sg_CRR933424_bin.83",4.3956043956044,0.0068894216417209
"Sg_CRR933424_bin.85",6.59340659340659,0.0530861859766861
"Sg_CRR933424_bin.86",7.69230769230769,0.0500875327372962
"Sg_CRR933424_bin.9",2.1978021978022,0.0025597275145979
"Sg_CRR933425_bin.1",10.989010989011,0.196227802308785
"Sg_CRR933425_bin.10",1.0989010989011,0.00167144135089022
"Sg_CRR933425_bin.11",4.3956043956044,0.00364677876409853
"Sg_CRR933425_bin.12",1.0989010989011,0.00100794417260148
"Sg_CRR933425_bin.13",5.49450549450549,0.00562415552582517
"Sg_CRR933425_bin.14",1.0989010989011,0.00735205961450275
"Sg_CRR933425_bin.15",1.0989010989011,0.000405678306122605
"Sg_CRR933425_bin.17",1.0989010989011,0.00056066636565272
"Sg_CRR933425_bin.18",1.0989010989011,0.000474630320362742
"Sg_CRR933425_bin.19",4.3956043956044,0.00361684335993118
"Sg_CRR933425_bin.2",2.1978021978022,0.000369767877570729
"Sg_CRR933425_bin.20",2.1978021978022,0.00157030215623103
"Sg_CRR933425_bin.21",5.49450549450549,0.000584969521067115
"Sg_CRR933425_bin.22",1.0989010989011,0.000457718816766067
"Sg_CRR933425_bin.23",1.0989010989011,0.000392944626232914
"Sg_CRR933425_bin.24",13.1868131868132,0.013614810635956
"Sg_CRR933425_bin.25",5.49450549450549,0.00512157036209766
"Sg_CRR933425_bin.26",23.0769230769231,0.0344902220256234
"Sg_CRR933425_bin.27",4.3956043956044,0.0065972621272036
"Sg_CRR933425_bin.28",1.0989010989011,0.000517443348525241
"Sg_CRR933425_bin.29",1.0989010989011,0.000613300634471309
"Sg_CRR933425_bin.3",2.1978021978022,0.00051741534226265
"Sg_CRR933425_bin.30",3.2967032967033,0.0105339060398967
"Sg_CRR933425_bin.31",1.0989010989011,0.00106897339652193
"Sg_CRR933425_bin.33",5.49450549450549,0.00527080299449391
"Sg_CRR933425_bin.34",7.69230769230769,0.0218851199620801
"Sg_CRR933425_bin.37",1.0989010989011,0.000336588313875973
"Sg_CRR933425_bin.38",3.2967032967033,0.00431166295844194
"Sg_CRR933425_bin.39",1.0989010989011,0.00458818893565692
"Sg_CRR933425_bin.4",1.0989010989011,0.000418476909081933
"Sg_CRR933425_bin.40",1.0989010989011,0.00282676880365545
"Sg_CRR933425_bin.41",9.89010989010989,0.0464591939791081
"Sg_CRR933425_bin.42",1.0989010989011,0.000810823645272053
"Sg_CRR933425_bin.44",1.0989010989011,0.000387755121320781
"Sg_CRR933425_bin.46",4.3956043956044,0.0295785102434978
"Sg_CRR933425_bin.47",4.3956043956044,0.00338970022210294
"Sg_CRR933425_bin.48",1.0989010989011,0.000452031982239416
"Sg_CRR933425_bin.5",7.69230769230769,0.00146716994261363
"Sg_CRR933425_bin.50",3.2967032967033,0.00580479803656409
"Sg_CRR933425_bin.52",1.0989010989011,0.00130273578787123
"Sg_CRR933425_bin.53",1.0989010989011,0.000612385975233294
"Sg_CRR933425_bin.54",9.89010989010989,0.00579711109162098
"Sg_CRR933425_bin.55",4.3956043956044,0.00421174098535487
"Sg_CRR933425_bin.58",1.0989010989011,0.00089565050388454
"Sg_CRR933425_bin.59",1.0989010989011,0.00174026474976017
"Sg_CRR933425_bin.60",6.59340659340659,0.0128886340361823
"Sg_CRR933425_bin.62",1.0989010989011,0.00623430589378468
"Sg_CRR933425_bin.63",1.0989010989011,0.000303382691228725
"Sg_CRR933425_bin.64",1.0989010989011,0.000282976627584654
"Sg_CRR933425_bin.65",1.0989010989011,0.000465121771979254
"Sg_CRR933425_bin.67",2.1978021978022,0.00426513679494389
"Sg_CRR933425_bin.68",9.89010989010989,0.043731373492774
"Sg_CRR933425_bin.8",1.0989010989011,0.000301169636532022
"Sg_CRR933425_bin.9",3.2967032967033,0.0989612058855401
"Sg_CRR933426_bin.1",1.0989010989011,0.00364470431599723
"Sg_CRR933426_bin.10",2.1978021978022,0.00169937967792169
"Sg_CRR933426_bin.11",5.49450549450549,0.0360295364128974
"Sg_CRR933426_bin.12",1.0989010989011,0.00177015001155988
"Sg_CRR933426_bin.14",2.1978021978022,0.00128373161078779
"Sg_CRR933426_bin.15",1.0989010989011,0.00102553710332913
"Sg_CRR933426_bin.16",1.0989010989011,0.000476175999703402
"Sg_CRR933426_bin.17",10.989010989011,0.328388890336225
"Sg_CRR933426_bin.18",2.1978021978022,0.0262661170576429
"Sg_CRR933426_bin.19",2.1978021978022,0.00697173704868551
"Sg_CRR933426_bin.20",1.0989010989011,0.00250348302890683
"Sg_CRR933426_bin.21",1.0989010989011,0.00186868243590261
"Sg_CRR933426_bin.22",1.0989010989011,0.0012520799760151
"Sg_CRR933426_bin.24",1.0989010989011,0.000198063420182538
"Sg_CRR933426_bin.25",1.0989010989011,0.000405390071769857
"Sg_CRR933426_bin.26",1.0989010989011,0.000979922858441299
"Sg_CRR933426_bin.27",5.49450549450549,0.268123470632562
"Sg_CRR933426_bin.3",1.0989010989011,0.00124613579978309
"Sg_CRR933426_bin.30",7.69230769230769,0.0960892014619221
"Sg_CRR933426_bin.31",1.0989010989011,0.000386237367159086
"Sg_CRR933426_bin.32",2.1978021978022,0.0117348201656762
"Sg_CRR933426_bin.33",1.0989010989011,0.000514545991346956
"Sg_CRR933426_bin.34",1.0989010989011,0.000458873910604218
"Sg_CRR933426_bin.35",1.0989010989011,0.00309603900362803
"Sg_CRR933426_bin.36",9.89010989010989,0.0406285587392976
"Sg_CRR933426_bin.4",4.3956043956044,0.148539678760352
"Sg_CRR933426_bin.5",1.0989010989011,0.00110174957009653
"Sg_CRR933426_bin.6",5.49450549450549,0.00420906507774429
"Sg_CRR933426_bin.7",1.0989010989011,0.00289971745169687
"Sg_CRR933426_bin.8",5.49450549450549,0.176868364257966
"Sg_CRR933426_bin.9",1.0989010989011,0.00262950171887165
"Sg_CRR933427_bin.1",6.59340659340659,0.22898662701087
"Sg_CRR933427_bin.10",1.0989010989011,0.000383162137370024
"Sg_CRR933427_bin.11",1.0989010989011,0.00451908526075032
"Sg_CRR933427_bin.12",2.1978021978022,0.00307264424160948
"Sg_CRR933427_bin.13",1.0989010989011,0.00679821140564359
"Sg_CRR933427_bin.14",6.59340659340659,0.0182362744437477
"Sg_CRR933427_bin.15",1.0989010989011,0.00095784924452959
"Sg_CRR933427_bin.16",1.0989010989011,0.00611992246272766
"Sg_CRR933427_bin.17",4.3956043956044,0.00808113756769998
"Sg_CRR933427_bin.18",4.3956043956044,0.0663150330132199
"Sg_CRR933427_bin.19",1.0989010989011,0.00730961948618681
"Sg_CRR933427_bin.2",2.1978021978022,0.0162761641249571
"Sg_CRR933427_bin.20",2.1978021978022,0.0058763955683969
"Sg_CRR933427_bin.21",1.0989010989011,0.0115308120295809
"Sg_CRR933427_bin.22",1.0989010989011,0.00133654876696287
"Sg_CRR933427_bin.23",1.0989010989011,0.0017283505957735
"Sg_CRR933427_bin.24",1.0989010989011,0.00282230521125894
"Sg_CRR933427_bin.25",2.1978021978022,0.000466364514510253
"Sg_CRR933427_bin.26",1.0989010989011,0.00033440276863714
"Sg_CRR933427_bin.27",1.0989010989011,0.0104057385161196
"Sg_CRR933427_bin.28",2.1978021978022,0.0348769184402782
"Sg_CRR933427_bin.29",3.2967032967033,0.0365271565693536
"Sg_CRR933427_bin.3",1.0989010989011,0.00365576161112974
"Sg_CRR933427_bin.31",1.0989010989011,0.000546331044071315
"Sg_CRR933427_bin.32",1.0989010989011,0.000534452550757946
"Sg_CRR933427_bin.35",1.0989010989011,0.0013873760146091
"Sg_CRR933427_bin.4",14.2857142857143,0.210726965023614
"Sg_CRR933427_bin.41",3.2967032967033,0.00223907333608413
"Sg_CRR933427_bin.43",1.0989010989011,0.0013819124986739
"Sg_CRR933427_bin.44",3.2967032967033,0.00147388770290346
"Sg_CRR933427_bin.45",1.0989010989011,0.000604836862375496
"Sg_CRR933427_bin.46",2.1978021978022,0.000750880629640376
"Sg_CRR933427_bin.48",1.0989010989011,0.00866631341596307
"Sg_CRR933427_bin.5",1.0989010989011,0.00191094068733887
"Sg_CRR933427_bin.50",1.0989010989011,0.00425180671614582
"Sg_CRR933427_bin.51",1.0989010989011,0.000590346589104465
"Sg_CRR933427_bin.52",12.0879120879121,0.41627608804484
"Sg_CRR933427_bin.54",4.3956043956044,0.0400823647129748
"Sg_CRR933427_bin.55",1.0989010989011,0.00301285244488288
"Sg_CRR933427_bin.56",1.0989010989011,0.000395645608644655
"Sg_CRR933427_bin.57",1.0989010989011,0.00152547347327711
"Sg_CRR933427_bin.59",1.0989010989011,0.000736764871113223
"Sg_CRR933427_bin.60",5.49450549450549,0.00492065685173849
"Sg_CRR933427_bin.61",1.0989010989011,0.000984431846257365
"Sg_CRR933427_bin.62",5.49450549450549,0.203118773557385
"Sg_CRR933427_bin.65",2.1978021978022,0.0101883769522982
"Sg_CRR933427_bin.66",1.0989010989011,0.000526869837233233
"Sg_CRR933427_bin.67",2.1978021978022,0.001047796164887
"Sg_CRR933427_bin.70",1.0989010989011,0.0108892461599025
"Sg_CRR933427_bin.71",7.69230769230769,0.00248530645645073
"Sg_CRR933427_bin.72",1.0989010989011,0.00880132823757782
"Sg_CRR933427_bin.73",1.0989010989011,0.00284711136261555
"Sg_CRR933427_bin.74",1.0989010989011,0.000711606137374417
"Sg_CRR933427_bin.75",1.0989010989011,0.00204136737754595
"Sg_CRR933427_bin.76",1.0989010989011,0.000744618716478857
"Sg_CRR933427_bin.77",1.0989010989011,0.0057099950313405
"Sg_CRR933427_bin.78",1.0989010989011,0.00122782251413837
"Sg_CRR933427_bin.79",1.0989010989011,0.0276204642609772
"Sg_CRR933427_bin.80",9.89010989010989,0.188496506960634
"Sg_CRR933427_bin.81",1.0989010989011,0.00347595206873587
"Sg_CRR933427_bin.82",1.0989010989011,0.000458080635345709
"Sg_CRR933427_bin.83",1.0989010989011,0.00519425706112194
"Sg_CRR933427_bin.84",1.0989010989011,0.000570708294372067
"Sg_CRR933427_bin.86",1.0989010989011,0.00330870153607058
"Sg_CRR933427_bin.87",1.0989010989011,0.00700456127504421
"Sg_CRR933427_bin.88",1.0989010989011,0.00343026855683715
"Sg_CRR933427_bin.89",1.0989010989011,0.00228622196835696
"Sg_CRR933427_bin.90",2.1978021978022,0.00895310438167112
"Sg_CRR933427_bin.91",1.0989010989011,0.000350207821996
"Sg_CRR933428_bin.1",7.69230769230769,0.0419409462944223
"Sg_CRR933428_bin.10",3.2967032967033,0.000776436291879634
"Sg_CRR933428_bin.13",4.3956043956044,0.0586250189551597
"Sg_CRR933428_bin.14",3.2967032967033,0.0327954155157995
"Sg_CRR933428_bin.15",2.1978021978022,0.00116150796532642
"Sg_CRR933428_bin.18",1.0989010989011,0.00699998719001256
"Sg_CRR933428_bin.21",3.2967032967033,0.0134069808158771
"Sg_CRR933428_bin.22",2.1978021978022,0.00199548156171631
"Sg_CRR933428_bin.24",10.989010989011,0.0716693950314745
"Sg_CRR933428_bin.25",4.3956043956044,0.00749132940358501
"Sg_CRR933428_bin.26",1.0989010989011,0.000875288906995285
"Sg_CRR933428_bin.28",4.3956043956044,0.00541425222149316
"Sg_CRR933428_bin.31",2.1978021978022,0.0307841251989665
"Sg_CRR933428_bin.32",5.49450549450549,0.00096970140785892
"Sg_CRR933428_bin.34",4.3956043956044,0.00722310901476335
"Sg_CRR933428_bin.35",3.2967032967033,0.0035642148356748
"Sg_CRR933428_bin.36",1.0989010989011,0.00638569290016008
"Sg_CRR933428_bin.37",7.69230769230769,0.0626143914936379
"Sg_CRR933428_bin.39",7.69230769230769,0.0032647663008741
"Sg_CRR933428_bin.4",1.0989010989011,0.00127105836021084
"Sg_CRR933428_bin.40",2.1978021978022,0.0286529140082686
"Sg_CRR933428_bin.41",1.0989010989011,0.00100473741336182
"Sg_CRR933428_bin.42",35.1648351648352,0.898840220280833
"Sg_CRR933428_bin.44",2.1978021978022,0.054651579659
"Sg_CRR933428_bin.45",3.2967032967033,0.00894307804656994
"Sg_CRR933428_bin.46",1.0989010989011,0.000392630574073527
"Sg_CRR933428_bin.47",4.3956043956044,0.00299872844974138
"Sg_CRR933428_bin.5",1.0989010989011,0.000908782973154983
"Sg_CRR933428_bin.50",2.1978021978022,0.000505559561377209
"Sg_CRR933428_bin.52",1.0989010989011,0.000455446156914267
"Sg_CRR933428_bin.53",10.989010989011,0.0221152694181205
"Sg_CRR933428_bin.54",6.59340659340659,0.00304118057028147
"Sg_CRR933428_bin.55",1.0989010989011,0.00103033810584197
"Sg_CRR933428_bin.56",3.2967032967033,0.00224253303582674
"Sg_CRR933428_bin.57",1.0989010989011,0.000256006518208104
"Sg_CRR933428_bin.58",2.1978021978022,0.0164147923307894
"Sg_CRR933428_bin.59",8.79120879120879,0.0783143164367823
"Sg_CRR933428_bin.6",2.1978021978022,0.0384072448592132
"Sg_CRR933428_bin.60",4.3956043956044,0.00268285233747455
"Sg_CRR933428_bin.62",6.59340659340659,0.00291381689364049
"Sg_CRR933428_bin.63",6.59340659340659,0.00320437701082583
"Sg_CRR933428_bin.64",5.49450549450549,0.00660385949475654
"Sg_CRR933428_bin.67",4.3956043956044,0.000511863219237615
"Sg_CRR933428_bin.68",3.2967032967033,0.00126342500920243
"Sg_CRR933428_bin.69",4.3956043956044,0.00616681258515979
"Sg_CRR933428_bin.70",6.59340659340659,0.00343066309496015
"Sg_CRR933428_bin.71",12.0879120879121,0.00887345871732757
"Sg_CRR933428_bin.72",1.0989010989011,0.0607432421674386
"Sg_CRR933428_bin.73",2.1978021978022,0.00912282114174001
"Sg_CRR933428_bin.74",3.2967032967033,0.15593987254461
"Sg_CRR933428_bin.75",2.1978021978022,0.000589523505947921
"Sg_CRR933428_bin.78",1.0989010989011,0.000928960445818382
"Sg_CRR933428_bin.79",8.79120879120879,0.0733923945665719
"Sg_CRR933428_bin.8",2.1978021978022,0.0103045847802998
"Sg_CRR933428_bin.80",3.2967032967033,0.00486466735375009
"Sg_CRR933428_bin.81",8.79120879120879,0.0186326412583197
"Sg_CRR933428_bin.82",10.989010989011,0.0308357561799851
"Sg_CRR933428_bin.83",2.1978021978022,0.00729372755405965
"Sg_CRR933428_bin.84",1.0989010989011,0.00371679881624701
"Sg_CRR933428_bin.86",2.1978021978022,0.000677488375026886
"Sg_CRR933428_bin.87",15.3846153846154,0.0527667890236626
"Sg_CRR933428_bin.88",3.2967032967033,0.0122387166571943
"Sg_CRR933428_bin.89",2.1978021978022,0.00296456948771532
"Sg_CRR933428_bin.90",3.2967032967033,0.001533785982841
"Sg_CRR933428_bin.91",2.1978021978022,0.00246249202507938
"Sg_CRR933428_bin.93",6.59340659340659,0.0288267258566255
"Sg_CRR933429_bin.1",3.2967032967033,0.00671042022222599
"Sg_CRR933429_bin.10",1.0989010989011,0.000950911191618815
"Sg_CRR933429_bin.11",4.3956043956044,0.00222545371865649
"Sg_CRR933429_bin.13",9.89010989010989,0.0150387110702926
"Sg_CRR933429_bin.14",9.89010989010989,0.0108431060979096
"Sg_CRR933429_bin.16",1.0989010989011,0.00471038145135534
"Sg_CRR933429_bin.19",4.3956043956044,0.00434456730740383
"Sg_CRR933429_bin.2",1.0989010989011,0.00205279115672063
"Sg_CRR933429_bin.20",3.2967032967033,0.00358179526040696
"Sg_CRR933429_bin.21",7.69230769230769,0.0121517537733178
"Sg_CRR933429_bin.22",1.0989010989011,0.00670094634258702
"Sg_CRR933429_bin.23",3.2967032967033,0.00867499056357488
"Sg_CRR933429_bin.24",4.3956043956044,0.000878192711283455
"Sg_CRR933429_bin.25",1.0989010989011,0.0187057675598393
"Sg_CRR933429_bin.27",4.3956043956044,0.00915267732881708
"Sg_CRR933429_bin.28",1.0989010989011,0.000409770066486762
"Sg_CRR933429_bin.29",7.69230769230769,0.00669893491284901
"Sg_CRR933429_bin.3",2.1978021978022,0.00413809011207036
"Sg_CRR933429_bin.30",7.69230769230769,0.19642160919138
"Sg_CRR933429_bin.31",8.79120879120879,0.414076118997478
"Sg_CRR933429_bin.32",3.2967032967033,0.00399894966254767
"Sg_CRR933429_bin.33",3.2967032967033,0.000892029269835708
"Sg_CRR933429_bin.34",2.1978021978022,0.0517110468284186
"Sg_CRR933429_bin.35",2.1978021978022,0.00125383442450403
"Sg_CRR933429_bin.36",2.1978021978022,0.2750117401009
"Sg_CRR933429_bin.38",1.0989010989011,0.00124963102420847
"Sg_CRR933429_bin.39",2.1978021978022,0.000336457744560884
"Sg_CRR933429_bin.4",18.6813186813187,0.0276421958505292
"Sg_CRR933429_bin.40",3.2967032967033,0.0248798664112054
"Sg_CRR933429_bin.41",9.89010989010989,0.0551214285351311
"Sg_CRR933429_bin.42",3.2967032967033,0.0126362926166476
"Sg_CRR933429_bin.43",5.49450549450549,0.00544493059701453
"Sg_CRR933429_bin.5",4.3956043956044,0.00334194681025671
"Sg_CRR933429_bin.6",10.989010989011,0.0393464833947182
"Sg_CRR933429_bin.7",10.989010989011,0.00715499508655543
"Sg_CRR933429_bin.8",2.1978021978022,0.00238861814009548
"Sg_CRR933429_bin.9",6.59340659340659,0.00244247908977315
"Sg_CRR933430_bin.1",1.0989010989011,0.00165282829671098
"Sg_CRR933430_bin.11",7.69230769230769,0.00974696180470464
"Sg_CRR933430_bin.16",5.49450549450549,0.00675208139687559
"Sg_CRR933430_bin.17",1.0989010989011,0.000488168752494224
"Sg_CRR933430_bin.2",4.3956043956044,0.128359704140364
"Sg_CRR933430_bin.21",3.2967032967033,0.00228838909352852
"Sg_CRR933430_bin.22",1.0989010989011,0.000361095946071544
"Sg_CRR933430_bin.23",7.69230769230769,0.0450467333203047
"Sg_CRR933430_bin.24",4.3956043956044,0.013095689782627
"Sg_CRR933430_bin.25",3.2967032967033,0.00065925058391344
"Sg_CRR933430_bin.27",8.79120879120879,0.00199172725493533
"Sg_CRR933430_bin.29",6.59340659340659,0.159645473423085
"Sg_CRR933430_bin.3",1.0989010989011,0.0543555864225828
"Sg_CRR933430_bin.30",4.3956043956044,0.0135596093814607
"Sg_CRR933430_bin.35",3.2967032967033,0.0104832139234872
"Sg_CRR933430_bin.36",6.59340659340659,0.0429302999932803
"Sg_CRR933430_bin.37",1.0989010989011,0.0131918564825549
"Sg_CRR933430_bin.38",4.3956043956044,0.00372165155964584
"Sg_CRR933430_bin.42",3.2967032967033,0.00409672663774897
"Sg_CRR933430_bin.43",2.1978021978022,0.00170282126967725
"Sg_CRR933430_bin.44",27.4725274725275,2.23420300015822
"Sg_CRR933430_bin.5",5.49450549450549,0.0027127156157305
"Sg_CRR933430_bin.6",3.2967032967033,0.0650522099629851
"Sg_CRR933430_bin.7",3.2967032967033,0.00138738609130315
"Sg_CRR933430_bin.9",14.2857142857143,0.00185786370743235
"Sg_CRR933431_bin.1",1.0989010989011,0.00261913397599469
"Sg_CRR933431_bin.11",6.59340659340659,0.001447163162168
"Sg_CRR933431_bin.12",3.2967032967033,0.00182718560389321
"Sg_CRR933431_bin.13",2.1978021978022,0.00120610701257431
"Sg_CRR933431_bin.14",1.0989010989011,0.000542304476658368
"Sg_CRR933431_bin.16",4.3956043956044,0.0304251222057692
"Sg_CRR933431_bin.17",1.0989010989011,0.000752526489248704
"Sg_CRR933431_bin.18",5.49450549450549,0.0204615432129057
"Sg_CRR933431_bin.19",1.0989010989011,0.00152318034127285
"Sg_CRR933431_bin.2",1.0989010989011,0.000614860883804459
"Sg_CRR933431_bin.20",1.0989010989011,0.00252690804122624
"Sg_CRR933431_bin.21",1.0989010989011,0.0078905286315331
"Sg_CRR933431_bin.22",3.2967032967033,0.000678828147168174
"Sg_CRR933431_bin.24",2.1978021978022,0.00485262337725097
"Sg_CRR933431_bin.25",1.0989010989011,0.000234703540249346
"Sg_CRR933431_bin.26",1.0989010989011,0.000260251650334063
"Sg_CRR933431_bin.27",4.3956043956044,0.00321810884208238
"Sg_CRR933431_bin.28",1.0989010989011,0.000310789980389358
"Sg_CRR933431_bin.30",4.3956043956044,0.000772624749525075
"Sg_CRR933431_bin.31",1.0989010989011,0.000423710915315445
"Sg_CRR933431_bin.32",1.0989010989011,0.00497248794996484
"Sg_CRR933431_bin.34",9.89010989010989,0.0148872111891367
"Sg_CRR933431_bin.35",1.0989010989011,0.000341271233368796
"Sg_CRR933431_bin.36",1.0989010989011,0.000313901266127344
"Sg_CRR933431_bin.37",3.2967032967033,0.00444240016422445
"Sg_CRR933431_bin.39",4.3956043956044,0.0229654288767135
"Sg_CRR933431_bin.4",4.3956043956044,0.00359448584223585
"Sg_CRR933431_bin.40",4.3956043956044,0.00106105623781946
"Sg_CRR933431_bin.41",1.0989010989011,0.000959284128186276
"Sg_CRR933431_bin.42",2.1978021978022,0.000538981815129461
"Sg_CRR933431_bin.43",1.0989010989011,0.000959880776542469
"Sg_CRR933431_bin.44",1.0989010989011,0.00453448497959548
"Sg_CRR933431_bin.46",3.2967032967033,0.0012696884221822
"Sg_CRR933431_bin.47",3.2967032967033,0.0209075164468019
"Sg_CRR933431_bin.48",8.79120879120879,0.00704501563453888
"Sg_CRR933431_bin.5",5.49450549450549,0.00622385381663713
"Sg_CRR933431_bin.50",15.3846153846154,0.0069294578959348
"Sg_CRR933431_bin.53",1.0989010989011,0.00540155982136508
"Sg_CRR933431_bin.54",3.2967032967033,0.0062502990376355
"Sg_CRR933431_bin.57",1.0989010989011,0.000581153685745503
"Sg_CRR933431_bin.58",1.0989010989011,0.000617991213498633
"Sg_CRR933431_bin.59",1.0989010989011,0.000250470672237581
"Sg_CRR933431_bin.6",35.1648351648352,0.129661883599308
"Sg_CRR933431_bin.60",1.0989010989011,0.000705978829553477
"Sg_CRR933431_bin.61",1.0989010989011,0.00033826780477449
"Sg_CRR933431_bin.62",3.2967032967033,0.00181590188068943
"Sg_CRR933431_bin.63",1.0989010989011,0.000440961706655641
"Sg_CRR933431_bin.64",9.89010989010989,0.0590774714331981
"Sg_CRR933431_bin.65",1.0989010989011,0.00223695386319339
"Sg_CRR933431_bin.66",1.0989010989011,0.000281446090055947
"Sg_CRR933431_bin.67",1.0989010989011,0.00115954945938209
"Sg_CRR933431_bin.68",1.0989010989011,0.00169912847448123
"Sg_CRR933431_bin.7",1.0989010989011,0.0227072507224185
"Sg_CRR933431_bin.71",1.0989010989011,0.00127364946025122
"Sg_CRR933431_bin.72",2.1978021978022,0.0421852871777825
"Sg_CRR933431_bin.73",1.0989010989011,0.000269681870186116
"Sg_CRR933431_bin.76",24.1758241758242,0.0304486805599845
"Sg_CRR933431_bin.77",3.2967032967033,0.211665579481985
"Sg_CRR933431_bin.78",3.2967032967033,0.000718422978315428
"Sg_CRR933431_bin.79",9.89010989010989,0.0042617579249989
"Sg_CRR933431_bin.8",1.0989010989011,0.000322273914542769
"Sg_CRR933431_bin.80",5.49450549450549,0.000505039599580856
"Sg_CRR933431_bin.82",1.0989010989011,0.0218365023641374
"Sg_CRR933431_bin.83",2.1978021978022,0.001357558924836
"Sg_CRR933431_bin.84",1.0989010989011,0.0021956149617796
"Sg_CRR933431_bin.86",2.1978021978022,0.00227680185343163
"Sg_CRR933431_bin.87",1.0989010989011,0.000562571037252305
"Sg_CRR933431_bin.88",3.2967032967033,0.00037912506997794
"Sg_CRR933431_bin.9",7.69230769230769,0.00555712280278075
"Sg_CRR933431_bin.90",1.0989010989011,0.000599761872700434
"Sg_CRR933431_bin.91",1.0989010989011,0.000510485981910503
"Sg_CRR933432_bin.10",3.2967032967033,0.00559520302833457
"Sg_CRR933432_bin.100",5.49450549450549,0.0196622482506085
"Sg_CRR933432_bin.101",4.3956043956044,0.000377638930806223
"Sg_CRR933432_bin.102",7.69230769230769,0.00375296570645225
"Sg_CRR933432_bin.103",7.69230769230769,0.00457892085736972
"Sg_CRR933432_bin.104",1.0989010989011,0.00116471266032912
"Sg_CRR933432_bin.105",5.49450549450549,0.000534279461756814
"Sg_CRR933432_bin.106",4.3956043956044,0.001248370728407
"Sg_CRR933432_bin.107",4.3956043956044,0.000640450862164367
"Sg_CRR933432_bin.11",2.1978021978022,0.0110203617173397
"Sg_CRR933432_bin.111",1.0989010989011,0.000274533308398443
"Sg_CRR933432_bin.113",1.0989010989011,0.000421826695275042
"Sg_CRR933432_bin.114",1.0989010989011,0.00545466464238433
"Sg_CRR933432_bin.115",5.49450549450549,0.000996417590472569
"Sg_CRR933432_bin.117",1.0989010989011,0.000245609417645027
"Sg_CRR933432_bin.118",4.3956043956044,0.00197607749801836
"Sg_CRR933432_bin.119",1.0989010989011,0.000320378149143535
"Sg_CRR933432_bin.12",3.2967032967033,0.00564783280187102
"Sg_CRR933432_bin.120",4.3956043956044,0.000428700816263975
"Sg_CRR933432_bin.121",4.3956043956044,0.00153766669564375
"Sg_CRR933432_bin.124",1.0989010989011,0.000604819410042062
"Sg_CRR933432_bin.125",2.1978021978022,0.000321150836619514
"Sg_CRR933432_bin.127",13.1868131868132,0.0103670485328541
"Sg_CRR933432_bin.128",3.2967032967033,0.000436663644604076
"Sg_CRR933432_bin.129",7.69230769230769,0.00703193230022067
"Sg_CRR933432_bin.130",5.49450549450549,0.00111942766023984
"Sg_CRR933432_bin.131",1.0989010989011,0.000465097042435485
"Sg_CRR933432_bin.132",4.3956043956044,0.00425560426040153
"Sg_CRR933432_bin.133",2.1978021978022,0.00123672007115731
"Sg_CRR933432_bin.135",1.0989010989011,0.000261554598754948
"Sg_CRR933432_bin.136",4.3956043956044,0.00100141526684439
"Sg_CRR933432_bin.137",4.3956043956044,0.00662593464343391
"Sg_CRR933432_bin.138",1.0989010989011,0.000297157366240345
"Sg_CRR933432_bin.139",1.0989010989011,0.00039816890153915
"Sg_CRR933432_bin.14",4.3956043956044,0.00197154679684047
"Sg_CRR933432_bin.140",1.0989010989011,0.000571123861654711
"Sg_CRR933432_bin.141",7.69230769230769,0.000941949881024832
