"sample","Phylum","value","group","depth","group_depth","country","BioProject","dominant_phylum"
"CRR933438","Desulfobacterota",0.01294517,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
"CRR933438","Halobacteriota",0.048914145,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
"CRR933438","Methanobacteriota",0,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
"CRR933438","Omnitrophota",0,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
"CRR933438","Others",3.109232014,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
"CRR933438","Patescibacteria",0.125988167,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
"CRR933438","Pseudomonadota",72.941920315,"oil",1213.8,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Actinomycetota",6.968699963,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Bacillota",0.072610674,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Bacteroidota",4.342528229,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Campylobacterota",0.200650924,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Desulfobacterota",0.094643451,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Halobacteriota",0.099258856,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Methanobacteriota",0.045868711,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Omnitrophota",0,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Others",35.391664277,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Patescibacteria",0.445557233,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933439","Pseudomonadota",52.338517686,"oil",1069.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933440","Actinomycetota",4.359194945,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933440","Bacillota",1.482067965,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933440","Bacteroidota",4.028915072,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933440","Campylobacterota",0.452784485,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933440","Desulfobacterota",15.27788539,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933440","Halobacteriota",6.031311272,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933440","Methanobacteriota",0.114828334,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933440","Omnitrophota",0.337796761,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933440","Others",15.120051098,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933440","Patescibacteria",27.739318796,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933440","Pseudomonadota",25.055845857,"oil",1053.6,"C","China","PRJCA020971","Patescibacteria"
"CRR933441","Actinomycetota",1.902307516,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933441","Bacillota",4.145462529,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933441","Bacteroidota",17.822986812,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933441","Campylobacterota",1.022754577,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933441","Desulfobacterota",7.753703918,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933441","Halobacteriota",0.501149817,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933441","Methanobacteriota",0.56672328,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933441","Omnitrophota",0.001266142,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933441","Others",39.906723053,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933441","Patescibacteria",4.619832788,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933441","Pseudomonadota",21.75708957,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Actinomycetota",20.775216166,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Bacillota",0.014524124,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Bacteroidota",1.657639642,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Campylobacterota",0.741832834,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Desulfobacterota",0.15559941,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Halobacteriota",0.01360754,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Methanobacteriota",0.029170865,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Omnitrophota",0,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Others",3.337679128,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Patescibacteria",0.197918146,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933442","Pseudomonadota",73.076812143,"oil",1024,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Actinomycetota",3.332218293,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Bacillota",0.642232245,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Bacteroidota",5.761219632,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Campylobacterota",2.504169207,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Desulfobacterota",0,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Halobacteriota",0.013065263,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Methanobacteriota",0.079458987,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Omnitrophota",0,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Others",18.556921459,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Patescibacteria",0.568646853,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"CRR933443","Pseudomonadota",68.542068052,"oil",1096.6,"C","China","PRJCA020971","Pseudomonadota"
"SRR10302630","Actinomycetota",0.073882516,"oil",3350,"E","USA","PRJNA578106","Bacillota"
"SRR10302630","Bacillota",68.443490054,"oil",3350,"E","USA","PRJNA578106","Bacillota"
